0,0.727231311,0.750388898,0.513786753,0.34852682,0.683157323,0.583551503,0.385441483,0.372248558,0.570095274,0.516139258,0.381194513,0.530883628,0.584334916,0.623163969,0.51642232,0.498676382,0.500923219,0.581383033,0.559401481,0.422242345,0.650245811,0.544660801,0.656149135
0.727231311,0,0.347630172,0.407834637,0.695585666,0.291444057,0.250551902,0.588747534,0.56033356,0.269415083,0.667484722,0.461548025,0.394640103,0.312555878,0.353660131,0.383959249,0.458672902,0.568050971,0.291221666,0.601445373,0.59147266,0.308865861,0.296378864,0.249765108
0.750388898,0.347630172,0,0.530568597,0.796515333,0.132352768,0.463385472,0.740664063,0.702848062,0.467316448,0.682160397,0.625583019,0.424292228,0.547378223,0.595881637,0.51607143,0.613502519,0.713943476,0.463876642,0.759385668,0.724562292,0.231374105,0.321916148,0.485428856
0.513786753,0.407834637,0.530568597,0,0.596187233,0.430241775,0.299375118,0.411874291,0.341315442,0.220144883,0.519858016,0.342331099,0.180331262,0.2992013,0.383742017,0.209484686,0.384721097,0.213631358,0.318947551,0.536380643,0.486112445,0.376015235,0.222268262,0.356433824
0.34852682,0.695585666,0.796515333,0.596187233,0,0.740298516,0.510061149,0.279342116,0.397462456,0.622116126,0.754734414,0.341644366,0.717086963,0.54323001,0.479158116,0.515803958,0.349370169,0.440986594,0.472121382,0.314011613,0.234191506,0.71980838,0.657854087,0.539812052
0.683157323,0.291444057,0.132352768,0.430241775,0.740298516,0,0.38549095,0.649047335,0.596881682,0.385053769,0.617235051,0.516312909,0.33220616,0.45805178,0.515040177,0.415322632,0.52296536,0.617019635,0.380105327,0.696560539,0.645350224,0.124673691,0.226524969,0.418715509
0.583551503,0.250551902,0.463385472,0.299375118,0.510061149,0.38549095,0,0.342844913,0.313978578,0.167782184,0.601403531,0.252738237,0.37644633,0.145626116,0.171961429,0.196899343,0.229485481,0.331051454,0.127959508,0.377679917,0.363912657,0.389931648,0.305088011,0.111313273
0.385441483,0.588747534,0.740664063,0.411874291,0.279342116,0.649047335,0.342844913,0,0.170851623,0.396062814,0.653237018,0.197212943,0.548224967,0.329761663,0.300328025,0.331177541,0.164507453,0.226185111,0.30687774,0.211771815,0.130666784,0.56681869,0.496473035,0.379129339
0.372248558,0.56033356,0.702848062,0.341315442,0.397462456,0.596881682,0.313978578,0.170851623,0,0.306254462,0.528328733,0.180009086,0.437402682,0.272185407,0.292234887,0.277732984,0.219604443,0.191739351,0.287178892,0.26614249,0.248772612,0.53387746,0.413093392,0.357245274
0.570095274,0.269415083,0.467316448,0.220144883,0.622116126,0.385053769,0.167782184,0.396062814,0.306254462,0,0.562767798,0.311450417,0.271501852,0.159197666,0.258299275,0.193642937,0.344639732,0.346549776,0.250948377,0.494086906,0.477665346,0.337930472,0.216381425,0.211736024
