0,0.879459909,0.859091112,0.45169087,0.179536881,0.901041181,0.56464276,0.328949165,0.572650249,0.704600045,0.830930094,0.285277864,0.769019328,0.808936213,0.858196591,0.643056407,0.4514707,0.536010865,0.824106097,0.800919481,0.436188596,0.925791234,0.621639409,0.829180692
0.879459909,0,0.338356773,0.520453272,0.842567013,0.287346291,0.413947409,0.713300545,0.597367392,0.311262141,0.661716929,0.691800605,0.333948651,0.311649992,0.345455556,0.430170091,0.605753701,0.584972109,0.296245776,0.5807371,0.68642921,0.289310673,0.370821674,0.254390999
0.859091112,0.338356773,0,0.56632325,0.840151597,0.146904474,0.510038827,0.759196567,0.674947626,0.446873562,0.670894782,0.712926424,0.340879097,0.496251886,0.574839102,0.504312218,0.658448166,0.668413447,0.433746563,0.701676819,0.734501115,0.235571561,0.376765651,0.447178785
0.45169087,0.520453272,0.56632325,0,0.384098444,0.542693336,0.196309603,0.268292192,0.246230914,0.286693475,0.534673128,0.225077234,0.353854833,0.397234847,0.500619019,0.235223081,0.203737263,0.202882976,0.428046251,0.530599461,0.257008136,0.546579918,0.207533423,0.457628882
0.179536881,0.842567013,0.840151597,0.384098444,0,0.865500015,0.482476811,0.196430447,0.468427574,0.660309211,0.728851909,0.18205253,0.716017814,0.744500103,0.777405447,0.557742016,0.357317401,0.440849739,0.741157108,0.696536761,0.329710677,0.893068556,0.56856719,0.761704156
0.901041181,0.287346291,0.146904474,0.542693336,0.865500015,0,0.484348816,0.754580242,0.639044561,0.408960394,0.628133428,0.716499245,0.301816167,0.456078734,0.502828445,0.466103474,0.658291205,0.642457366,0.390989962,0.677779615,0.73294975,0.113632236,0.359504471,0.414216722
0.56464276,0.413947409,0.510038827,0.196309603,0.482476811,0.484348816,0,0.319953124,0.247341993,0.205236627,0.582438763,0.323615989,0.334345703,0.281235121,0.351778187,0.170831382,0.247270682,0.247572672,0.283489932,0.426124285,0.310683393,0.486612694,0.286731782,0.29000059
0.328949165,0.713300545,0.759196567,0.268292192,0.196430447,0.754580242,0.319953124,0,0.27678932,0.505503614,0.648110672,0.122875243,0.603028971,0.571540992,0.597920677,0.380238045,0.212882435,0.256440074,0.562823401,0.51826494,0.175254985,0.760830076,0.446126846,0.588826425
0.572650249,0.597367392,0.674947626,0.246230914,0.468427574,0.639044561,0.247341993,0.27678932,0,0.304437786,0.529730777,0.300580197,0.438264562,0.363050921,0.426259548,0.219167572,0.194972008,0.123429937,0.378611172,0.347292003,0.188731812,0.623633259,0.344176804,0.42950464
0.704600045,0.311262141,0.446873562,0.286693475,0.660309211,0.408960394,0.205236627,0.505503614,0.304437786,0,0.57247121,0.498194575,0.244624154,0.189896792,0.310129038,0.180901151,0.385896507,0.313961689,0.257437095,0.462238955,0.463098988,0.403394896,0.218284565,0.238867889
0.830930094,0.661716929,0.670894782,0.534673128,0.728851909,0.628133428,0.582438763,0.648110672,0.529730777,0.57247121,0,0.624758454,0.439518999,0.5860375,0.646519433,0.54769346,0.622346189,0.592855658,0.589561796,0.658900616,0.635647635,0.649773109,0.548266043,0.640861997
0.285277864,0.691800605,0.712926424,0.225077234,0.18205253,0.716499245,0.323615989,0.122875243,0.300580197,0.498194575,0.624758454,0,0.564740782,0.577756011,0.624392636,0.397330369,0.207326467,0.282775918,0.581610407,0.55244036,0.200403569,0.738180802,0.410276326,0.605369493
0.769019328,0.333948651,0.340879097,0.353854833,0.716017814,0.301816167,0.334345703,0.603028971,0.438264562,0.244624154,0.439518999,0.564740782,0,0.310404948,0.436294634,0.275643017,0.50706904,0.4548172,0.307832249,0.568808386,0.579989515,0.348387499,0.196595742,0.322658964
0.808936213,0.311649992,0.496251886,0.397234847,0.744500103,0.456078734,0.281235121,0.571540992,0.363050921,0.189896792,0.5860375,0.577756011,0.310404948,0,0.129167151,0.270936571,0.430529226,0.358422095,0.179028408,0.337938793,0.501702104,0.429960523,0.366757638,0.094839605
0.858196591,0.345455556,0.574839102,0.500619019,0.777405447,0.502828445,0.351778187,0.597920677,0.426259548,0.310129038,0.646519433,0.624392636,0.436294634,0.129167151,0,0.356322428,0.451560262,0.38760123,0.186894902,0.283851887,0.498340327,0.483571715,0.487361737,0.137489099
0.643056407,0.430170091,0.504312218,0.235223081,0.557742016,0.466103474,0.170831382,0.380238045,0.219167572,0.180901151,0.54769346,0.397330369,0.275643017,0.270936571,0.356322428,0,0.250514383,0.202425431,0.265091478,0.421501974,0.326201825,0.445619333,0.212373828,0.296990409
0.4514707,0.605753701,0.658448166,0.203737263,0.357317401,0.658291205,0.247270682,0.212882435,0.194972008,0.385896507,0.622346189,0.207326467,0.50706904,0.430529226,0.451560262,0.250514383,0,0.124358442,0.402761715,0.399457002,0.100025777,0.654837998,0.350886853,0.440125528
0.536010865,0.584972109,0.668413447,0.202882976,0.440849739,0.642457366,0.247572672,0.256440074,0.123429937,0.313961689,0.592855658,0.282775918,0.4548172,0.358422095,0.38760123,0.202425431,0.124358442,0,0.353976082,0.344449409,0.162948829,0.621547564,0.31154307,0.406023873
0.824106097,0.296245776,0.433746563,0.428046251,0.741157108,0.390989962,0.283489932,0.562823401,0.378611172,0.257437095,0.589561796,0.581610407,0.307832249,0.179028408,0.186894902,0.265091478,0.402761715,0.353976082,0,0.296179261,0.462697568,0.37455761,0.320346269,0.140899251
