1347541.23802091,1653540.4956372,2155628.82795223,336193235.608658,1294587.8043105,984261.651961192,1074184.13035762,10422775.6922582,1224458.21568016,1430289.51923168,171088705.269866,1764502.9173358,1021493.24037145,1601031.61246931,1500838.28292768,9190067.1792722,2214644.13246959,8608789.73508544,1840374.59882248,1019013.63962966,1553469.07182094,1805937.4180601,2541587.16754915,1211011.04548588
1318902.65453208,1628318.15696028,2526157.18561194,303802515.553127,1487558.08471729,925299.681404482,1133545.62246792,10396336.5757439,1278254.23826603,1390538.94386674,202836109.207517,1928995.3217073,999812.373766403,1387675.83992218,1374321.73782834,8809818.55029229,2005399.13653491,8237549.51195167,1792479.78757913,992044.94045706,1707462.01003527,2216799.29416112,2501330.92398658,1343373.99526781
1118942.3974164,1803032.61835567,2427969.72865374,300361366.581562,1340457.76694516,1019963.27957168,1146599.33136365,10479317.609314,1254777.60695474,1305601.781533,208462378.464858,1929083.4754096,918621.709698562,1313481.08660742,1328065.81121344,9095515.9720291,2290426.50399368,7808977.42561093,1740811.93798733,923895.934006148,1538521.90658381,1730623.86064235,2560751.99122477,1327418.92738088
1064880.39204128,2127248.77894553,2555901.58726449,235228382.987503,1676462.85744756,1152652.14227649,1212423.51658798,10898938.8240662,1338351.15695969,1271540.0795401,208533583.162285,2339294.32234242,962105.662224658,1321620.44745541,1277863.09527911,9423851.84604222,2369663.79248942,7854756.68640643,1746204.12619354,792460.4129572,1526858.63306771,1761539.38820497,2365075.51105155,1368012.729956
1075007.48979722,2414435.1534069,2969757.46825686,187617291.683394,1614771.70580212,1247040.06478556,1345265.59216053,10956140.9620822,1289947.94011219,1167348.50098382,218839960.143561,3242411.30087682,990231.494916318,1339378.84433439,1186391.21379952,7973066.87192703,2541656.59490472,8232025.90679214,1756520.22416286,699120.313763349,1607972.2372431,2107427.07426429,2308222.05075159,1528103.62164755
1141067.10600988,2661606.17305151,3504134.2735413,156137284.020262,1939351.23796181,1436790.22240847,1537723.59771378,10778985.6636801,1335110.00738152,1142194.67103028,196647625.499574,3660281.65175472,1016483.29796085,1403090.24957433,1133696.42915441,8217093.42854263,2157287.21640243,8695019.59538833,1829243.12302515,674698.563472404,1767008.08548001,2536056.56026901,2129121.78319383,1638934.93520493
1228991.01273876,3063374.84453051,4187890.62819511,149114926.242797,1741791.92329702,1724048.20088225,1948897.430913,10004935.0171278,1483872.24224285,1113805.71099382,232659520.185158,5648590.77562574,1062433.10994412,1398525.85621077,1082304.60344016,7677507.99605152,2240562.69352176,10111538.9571833,1935509.9254392,714600.984989926,1922928.52910727,3009231.82145354,2052328.31050841,1612173.89189364
1248694.31827813,3596226.43565348,5459715.22350827,131156789.936029,2141251.67740065,1996700.67623507,1926332.80935782,9775357.56614639,1750036.93654269,1072277.72828342,228559144.194209,7515512.50628729,1082972.39192316,1489371.04781138,955830.031558916,7531771.97656301,2627531.41626232,11536536.6305647,2039016.03757002,792064.436394311,1953701.9705,3014590.9419676,2010817.09465002,1509236.3278505
1191559.01132447,3929188.63576503,6476731.1453953,106851781.02449,1909632.56170575,2075623.2016846,1686170.95583331,9491409.97204527,1753445.07945692,1073150.73366061,197418366.095669,8618127.87155734,1130253.16535338,1544230.5420121,899379.258548528,7634190.32025946,2039975.64422147,12107517.4673059,2076488.86404741,813522.95821381,2063066.81977323,2453451.09740475,2186472.18730491,1517895.03392137
1093851.81027955,4220319.66695342,7031997.34622937,89167370.5011906,2404372.48769618,2133301.771852,1474587.31990838,8089834.78157302,1919274.19655003,1066744.55097924,226443721.216627,12753880.1166977,1211158.93964879,1598003.37290598,855034.243110831,7155425.86199554,1532262.16081701,12778160.9295032,2142825.49657936,621802.550242108,2312020.24143575,2575286.69074846,2470304.53852143,1523883.55809621
1111132.92975466,4518301.15428576,8211327.95958036,94582298.2729887,2291554.02367337,2184988.86836648,1483774.86012397,7506562.13606808,2122890.53513113,1066784.07064598,275070004.540094,11002668.8746493,1084139.98054716,1666902.32665533,831573.762447409,6533334.99057651,1285006.73269259,13434018.0992252,2165602.87049759,551189.444298014,2458686.07130791,3280661.84491352,2788134.86217529,1629767.52697024
990356.134267031,4312708.18353689,8947266.8053102,96485448.2829659,2789042.77385113,2405770.81760978,1515662.2569483,7097785.39964101,2392950.30097377,1074461.53595796,208562540.534999,12975584.9950175,1064861.78166114,1651476.32206432,789080.721728571,6076202.56015946,1237973.34631913,13925012.0272803,2184556.96129044,586262.621985094,2559363.19006626,3292043.72758114,2721250.89274266,1705910.01160019
1103175.80841737,3420525.98151486,9968074.81542069,92142895.5027704,2433755.90789987,2613499.2885932,1598854.71252364,6460294.25024451,2297054.1414126,1118800.86392712,149628357.78467,12945936.8239104,1137404.47392557,1658451.18810282,715663.254244757,6554586.50499936,1496459.66981481,13556291.8486306,2268393.43112354,647659.568383925,2618341.26187309,3526526.50642296,2898231.2132152,1677347.79320277
1481573.84786234,3026744.06455334,11865350.6161334,85124984.0319539,2934612.39840755,3062837.83145703,1686852.31214127,6172870.04713588,2464517.0270184,1188978.32426802,159249045.164108,12186622.7802332,1162329.65400067,1636155.27926838,720460.016129363,6898230.46008945,1880142.77531691,11842329.3010668,2270846.47009908,706455.658014486,2597425.61968075,3808212.76882583,3179962.97141178,1693075.52628513
1864469.230041,3305414.18605363,13826280.5544211,92792707.1221021,2453217.6243798,3847421.79584647,1564472.33679632,5979331.73120698,2571593.28170478,1224158.06657551,134107073.852765,13342668.7755998,1146157.43814425,1586293.57568217,678985.815978,6923901.72224607,2007508.45920682,9945110.65225152,2369315.11996415,769743.039300654,2478889.13011442,4179595.76838804,3327892.13249735,1829498.2308506
2423501.98723247,3846150.71783548,14344175.0304829,88274594.2886605,3065293.74653334,4754721.2025962,1460511.91570434,6361946.60862725,2548124.85700683,1203931.87449996,104108447.950908,10095766.9339943,1082980.48858997,1626079.64600518,695722.957039827,6228895.60355351,1635785.80438721,7615179.42131663,2561398.15636561,782600.562864297,2412276.48251399,5504820.15333271,3484546.85155146,2018116.04218102
2101132.20059298,3706439.18240743,17051225.8782169,84694674.1426746,2456449.29324729,4930549.82401075,1570104.83985643,6893939.34044212,2158026.9685278,1206546.01328259,101285382.241633,12108633.864571,1322233.53593775,1886413.55160537,736279.360786215,7524988.24648037,1646324.67683108,6206146.02554897,2766161.90824935,801022.746261915,2258413.85029108,6151912.36686437,3611406.35354966,2094911.30219321
1609417.16314191,3205917.98423874,22218899.256255,83510767.400094,3098412.38853687,4211768.83236472,1582526.52151553,6732097.33365371,2144608.39119669,1335919.95349728,102746429.10545,8848473.29807597,1692563.87982942,1931612.36759852,710020.288844797,8650161.32646269,1904127.60644059,5150716.31920417,2873488.57812294,828046.694881693,2198549.87456576,6171621.99295113,3693826.00680506,2096296.25090185
1419890.22937349,3695691.78370505,26659422.0254411,84422233.2048159,2483627.29415551,3979453.35949563,1694355.46591488,6439511.48901055,1912727.00076108,1496923.91090232,98028890.1180627,7843566.55505398,1915715.99755456,2007618.56367514,675757.591261522,8010922.52499787,1757536.99461168,4445271.60883835,3106681.21734349,855107.805736438,1993164.05197356,7122091.19933823,3606884.7916056,2171804.03870265
1678263.79738635,3479119.109014,27719928.7442258,86916717.4996463,3053046.59470475,4301219.78808659,1839074.82702699,6368516.82170243,1551117.97233933,1616217.95430463,82811871.7005853,5643409.09293861,2027638.72022597,2316048.7212956,697151.643089395,8128078.32318819,2218654.11959463,3985070.18720877,3493163.9794679,874895.37844299,1901334.20228996,7332873.68296075,3246816.20656018,2226665.92441192
1890759.27935783,3547905.34674823,29413223.610469,78225006.8038331,2482290.80560091,4573967.34911021,1911319.69171799,7044099.87938097,1361106.80809943,1711340.32495173,69270091.3720254,4985189.90138522,2052971.65605951,2024804.84223929,715218.821869205,9181613.10590969,2843529.60261986,3652035.73390016,4280448.85312926,918393.968301233,1765824.55263042,6675491.60264427,3335505.70662539,2329598.66655844
1846823.41202819,4486218.92937191,35348332.8179378,68113284.1336834,2975819.96178643,4695392.1305787,1975112.90362697,8182330.49857801,1202663.32324228,1881793.45027289,62532166.3031862,4173745.42934813,2074007.7418587,2030897.38891612,707643.213731902,9353806.66479759,3019390.40285558,3461570.11746865,5180187.90068526,928837.617821058,1661807.95344229,6564522.32998978,3558739.27547898,2878303.81646704
1823498.94585412,5620975.08208335,42451039.5715353,63523485.4221143,2326932.58083518,4528100.5040183,2162692.30745337,9339432.4658988,1158038.73776463,2063291.66131468,67416979.1081043,3716241.32784938,2013371.49836349,2078822.99811591,711200.397509212,9738809.88052996,2950835.79763003,3288812.46817626,6074062.76515482,926172.066343666,1724507.81887557,7280889.9206451,3659154.92918582,3408000.48211471
1720727.54755006,6780933.36167814,44297245.5721364,62392678.5664276,2603855.49039879,6198882.73829517,2559731.30567829,10905898.7471168,1132736.62741446,2097313.0608717,58313171.9001119,3154572.31573135,1823666.9475476,2058035.55590992,752860.50537537,9577150.27815276,2894148.76057848,3099549.48854962,6624045.94347219,949651.597408649,1719336.008433,8975755.09588159,3923125.25695429,3401350.6049008
1599914.005852,7077373.54108468,50643068.7247404,64245085.8416242,2048904.37589337,6830071.82505085,2742317.42311379,11058528.1451803,972968.802723477,1981091.92096773,52654106.4672541,2777618.34868011,1796300.06463299,2244068.31506181,788559.143711813,10224704.1817041,3404405.60009243,2952706.86528147,6858003.12592505,962632.126625058,1852259.91519445,9727152.83361884,4372474.44592765,3184169.72324573
1833603.92613853,8606565.04733076,63337325.2170477,65260844.5011939,2511635.25537073,5385871.93939989,2800323.75215697,10453373.338154,853456.226288901,1986267.66489849,46623223.3499404,2967519.11158376,1692926.29180572,2644890.73147155,826173.658199397,11248999.8381168,4097218.02132356,2968072.97602488,7618041.91312783,1002191.03939605,2014573.87257154,9863765.56011456,4670274.14337642,3184064.43195963
2348678.08678071,11512154.6939422,64210529.8773288,63905649.8748867,2126507.36113004,5364089.74941427,2983835.46161749,10337447.1719081,794782.231799712,1977639.91606557,47715186.0284743,2928819.95279315,1612979.52107886,3013332.69170162,939897.132522605,10475052.2894957,4508037.15611696,3087229.90499224,8369629.93870418,1096533.4769101,1887878.56333115,10168579.9456868,4997442.02814359,3811991.49800911
2449186.23158817,13685178.8802117,68995588.5837984,61132884.0364134,2556796.97082285,5784945.76076241,3031823.97384257,10821982.9253797,767322.752575843,1914469.98685374,38018827.4147841,3389704.12773831,1617080.13208093,2972782.95438718,1035953.92331236,10194813.9372749,4953867.17998214,3201627.00489012,8939443.38069047,1171672.3817381,1878095.6680856,9745114.46279905,5422701.99188678,4725291.79021183
1772238.62035873,16812567.2400719,69014060.4067506,61410001.5160265,2140114.56960996,6446736.5348971,3258689.52310598,12493608.1136872,734340.707661616,1855609.35643388,33581918.8574446,3004306.53926645,1508320.38412746,2725353.94545194,1068595.52463791,9802045.00868073,5364885.27821124,3339751.77770865,9418499.69055156,1192938.32238111,1859585.31082992,9704668.51219725,6432493.39846297,5718535.9676009
1188134.9347936,19976855.8345056,73769588.8595183,58691659.8357057,2368590.59610197,7208573.43592398,3320145.67975432,14975641.7516482,678573.72123136,1798930.05896055,35399212.1670952,2811009.17191307,1331153.52052278,3000276.67524576,1089096.68407499,9449232.02985865,5419660.44037004,3492602.26128458,10552670.4479308,1260012.61450686,2007978.29269501,10760113.7668781,7090428.85338341,5783573.90732498
930468.149133235,20319991.9973189,75293367.1452849,60762028.0565376,1946096.49791999,7921248.77867515,3275401.46386526,15893564.5158309,636638.208147584,1802091.68772463,37745187.4829533,2409314.77711745,1287849.39734643,3041003.2493069,1083298.29027039,9466345.35157763,5590083.38057983,3861380.72433886,11649563.0300323,1300396.72339666,2273575.29425622,12784606.144017,6873368.64157408,5535642.99016684
909945.448496701,23743482.3403074,85654285.8673094,55061541.4689419,2231682.83073335,8613753.86072112,3643178.09610923,15425575.3051952,658255.59809217,1746300.06569766,42404526.0502123,2701572.39398821,1280567.97904037,2805713.7424439,1127180.3280452,8283566.4430672,6471387.10904213,4337811.97251667,12701342.8157236,1420911.59661445,2673728.87673915,15210719.2339503,6463513.40206983,6211524.39837579
912545.831757477,26127975.530045,106422578.527827,47639426.6348191,1896630.36739891,9558406.01872689,3865848.73875995,17030255.2137831,598101.579286167,1798235.0876839,43520159.2272867,2580982.20912402,1260725.83425909,2871291.07199177,1184412.16791496,8669157.84495321,7942230.22821965,4622211.53247704,14051183.6450859,1551461.73096748,3071611.97954408,17964203.004177,6494845.23120159,7283186.60973633
895423.407112635,26535418.5965,138173279.046193,44981575.92505,2240538.44123459,10548073.6075818,4183357.21334322,18840108.0628781,612402.360966905,1791529.71029487,37508981.0516461,2275602.57236125,1303738.7671999,3035987.4507754,1327973.13630887,8958712.53517748,8634093.52584134,5336388.64635648,15353715.3119808,1998837.6040419,3251071.95527825,20552747.7367404,7196842.81856607,8673125.86142354
826683.17092107,27392187.3640643,170863609.197306,43876538.0079703,1932636.55633467,12184903.0163037,4438839.78229639,20816923.1094991,551381.6650044,1897866.9184307,32573081.9496732,2204244.75904945,1455859.66380872,3069416.76883271,1543881.91245772,9237407.65996939,8660894.40827449,5839623.75740615,16039363.1624519,3082302.35199028,3317345.60108695,21851414.6162558,9019980.37465689,9433701.535546
712542.260370829,29495436.8143798,185605926.142624,44133700.3117259,2262363.42360493,14894618.9625203,4799404.20006132,21971770.7971694,530959.722350246,2008460.46540951,26799690.0384345,2291621.4132214,1870741.42043971,3336384.6439864,1783477.60476068,10921062.9575278,8737281.56456653,6281823.5151979,17460546.0465253,3424818.503895,3147592.1892138,23821892.9629421,10612863.854315,10028033.1238695
662607.490162945,31794174.7558432,200970502.575727,42145139.6736769,2008633.48059881,18522538.5199992,5038674.1854104,22281464.2714577,555462.231625442,2070246.075498,29211343.4334471,2478024.88901115,1903231.24995322,3893332.05793734,2089062.45979476,13720152.1498312,9714072.07698472,7449947.3152011,18583370.9902544,2684819.74041142,3327780.5663739,25573397.2886454,11330179.6007262,10072715.4365536
680626.835980271,34857964.3246259,219462076.565292,45847782.9287627,2420792.85986211,22282446.7669629,5463273.15475728,23042117.1612741,566469.882886226,2110865.75046968,28008481.3665308,2597295.40928685,1883171.76052928,4195247.0249113,2278146.7345898,15848797.4963003,11743055.3572304,9903035.74409625,19359090.3160223,2712857.39954542,3925541.17449092,29895407.6093034,11531128.8855152,11259398.3106981
711794.943065598,38179209.9074184,224172924.682696,49184256.3072844,2067527.81140553,25350041.03725,6298279.35760341,25049684.9856761,515728.430171913,2138514.34143476,27662766.4547962,2935808.24696558,1981924.77264972,4108565.11584884,2404380.9895467,16996119.5813146,14515086.0612064,12356691.1374589,20063818.5818562,2789770.49013232,4109030.94791264,36868004.4384442,12262875.769968,14313816.6872576
701267.547833205,39411217.2656016,222464881.813892,46601948.2657457,2602494.7537483,29430821.0372426,7149951.11982103,29695465.2024589,524878.987233259,2305091.39413012,27319504.444814,3275020.59572936,1873505.22233409,4171940.71192918,2560865.02207206,20200845.6603951,17178285.3897853,14286948.3505289,20766209.7620865,2964739.41095568,4302515.02054332,43159750.7924135,14512844.4598868,16384138.06408
